"","dept","course_num","title","time","dist","semester"
"294","archaeological-studies","ARCG 385","Archaeological Ceramics","HTBA","SO","fall"
"295","archaeological-studies","ARCG 391","Paleoclimate and Human Response","HTBA","SO","fall"
"296","archaeological-studies","ARCG 397","Archaeology of East Asia","HTBA","SO","fall"
"297","archaeological-studies","ARCG 407","Origins of Complex Societies in West Africa","HTBA","SO","spring"
"298","archaeological-studies","ARCG 454","Statistics for Archaeological Analysis","HTBA","not specified","spring"
"299","archaeological-studies","ARCG 456","Reconstructing Human Evolution: An Ecological Approach","HTBA","SO","fall"
"300","archaeological-studies","ARCG 464","Human Osteology","HTBA","SO","spring"
"301","archaeological-studies","ARCG 170","Roman Art: EmpireIdentityand Society","TTh 9am-10:15am","HU","fall"
"302","archaeological-studies","ARCG 252","Roman Architecture","TTh 9am-10:15am","HU","spring"
"303","archaeological-studies","ARCG 424","eClavdia: Women in Ancient Rome","T 1:30pm-3:20pm","HU","spring"
"304","archaeological-studies","ARCG 473","Abrupt Climate Change and Societal Collapse","HTBA","HU","spring"
"305","archaeological-studies","ARCG 362","Observing Earth from Space","TTh 9am-10:15am","QR","spring"
"306","archaeological-studies","ARCG 110","Introduction to the History of Art: Global Decorative Arts","TTh 10:30am-11:20am","HU","spring"
"307","archaeological-studies","ARCG 202","Pre-Columbian Architecture","MW 10:30am-11:20am","HU","fall"
"308","archaeological-studies","ARCG 236","The Art of Ancient Palaces","MW 2:30pm-3:45pm","HU","fall"
"309","archaeological-studies","ARCG 239","Art of the Ancient Near East and Aegean","MW 2:30pm-3:45pm","HU","spring"
"310","archaeological-studies","ARCG 001","Egypt and Northeast Africa: A Multidisciplinary Approach","MW 11:35am-12:50pm","WR","spring"
"311","archaeological-studies","ARCG 221","Egyptomania","HTBA","HU","fall"
"312","archaeological-studies","ARCG 222","Egyptian Religion through the Ages","MW 11:35am-12:50pm","HU","fall"
"313","archaeological-studies","ARCG 223","Lives in Ancient Egypt","HTBA","HU","spring"
"314","archaeological-studies","ARCG 471","Directed Reading and Research in Archaeology","HTBA","not specified","fall"
"315","archaeological-studies","ARCG 491","Senior Research Project in Archaeology","HTBA","not specified","both"
"316","architecture","ARCH 150","Introduction to Architecture","MWF 9:25am-10:15am","HU","fall"
"317","architecture","ARCH 154","Drawing Architecture","W 2:30pm-4:20pm","not specified","spring"
"318","architecture","ARCH 162","Materials in Architecture","F 9:25am-10:15am; F 10:30am-1pm","not specified","spring"
"319","architecture","ARCH 230","Introduction to the Study of the City","T 1:30pm-3:20pm","SO","spring"
"320","architecture","ARCH 249","The Analytic Model","Th 10:30am-1:30pm","not specified","spring"
"321","architecture","ARCH 250","Methods and Form in Architecture I","MW 1:30pm-3:20pm","not specified","fall"
"322","architecture","ARCH 251","Methods and Form in Architecture II","MW 1:30pm-3:20pm; F 1:30pm-2:20pm","not specified","spring"
"323","architecture","ARCH 260","History of Architecture I: Antiquity to the Baroque","TTh 10:30am-11:20am","HU","fall"
"324","architecture","ARCH 261","History of Architecture II: The Eighteenth Century to the Millennium","TTh 10:30am-11:20am","HU","spring"
"325","architecture","ARCH 341","Globalization Space","MW 10:30am-11:20am","HU","fall"
"326","architecture","ARCH 345","Civic Art: Introduction to Urban Design","W 9:30am-11:10am","HU","spring"
"327","architecture","ARCH 348","The Benevolent City","Th 1:30pm-3:20pm","WR","spring"
"328","architecture","ARCH 351","Poets' Landscapes","T 1:30pm-3:20pm","WR","fall"
"329","architecture","ARCH 355","South Korean Urbanism","T 3:30pm-5:20pm","HU","fall"
"330","architecture","ARCH 431","Religion and Modern Architecture","TTh 9am-10:15am","WR","spring"
"331","architecture","ARCH 450","Senior Studio","MW 1:30pm-3:20pm","not specified","fall"
"332","architecture","ARCH 471","Individual Tutorial","HTBA","not specified","both"
"333","architecture","ARCH 472","Individual Tutorial Laboratory","HTBA","not specified","both"
"334","architecture","ARCH 490","Senior Research Colloquium","Th 11:35am-12:50pm","not specified","fall"
"335","architecture","ARCH 491","Senior Project","MW 1pm-2:15pm","not specified","spring"
"336","architecture","ARCH 494","Senior Project Design Studio","MW 1:30pm-3:20pm; F 1:30pm-2:20pm","not specified","spring"
"337","architecture","ARCH 495","Senior Research Colloquium for Urban Studies","Th 11:35am-12:50pm","not specified","fall"
"338","art","ART 001","Studies in Visual Biography","not listed","not specified","not specified"
"339","art","ART 002","Paper","TTh 1pm-2:15pm","not specified","spring"
"340","art","ART 003","Blue","not listed","not specified","not specified"
"341","art","ART 004","Words and Pictures","MW 4pm-5:15pm","HU","fall"
"342","art","ART 005","Interactive Concrete Poetry","HTBA","not specified","fall"
"343","art","ART 006","Art of the Printed Word","HTBA","HU","fall"
"344","art","ART 110","Sculpture Basics","MW 10:30am-12:20pm","HU","both"
"345","art","ART 111","Visual Thinking","TTh 3:30pm-5:20pm","HU","both"
"346","art","ART 114","Basic Drawing","not listed","HU","both"
"347","art","ART 116","Color in Artistic Practice","TTh 10:30am-12:20pm","HU","spring"
"348","art","ART 120","Object and Space (in Wood)","TTh 10:30am-12:20pm","HU","fall"
"349","art","ART 121","Structure and Form (in Metal)","not listed","HU","spring"
"350","art","ART 122","Digital Forms in Time","TTh 1:30pm-3:20pm","HU","fall"
"351","art","ART 125","Sculpture in Reproduction","Th 1:30pm-5:20pm","HU","fall"
"352","art","ART 130","Painting Basics","not listed","HU","both"
"353","art","ART 132","Introductory Graphic Design","not listed","HU","both"
"354","art","ART 136","Introductory Black-and-White Photography","not listed","HU","both"
"355","art","ART 138","Digital Photography","not listed","HU","both"
"356","art","ART 141","Introductory Film Writing and Directing","M 8:25am-12:20pm","not specified","fall"
"357","art","ART 142","Introductory Documentary Filmmaking","M 1:30pm-5:20pm","not specified","spring"
"358","art","ART 145","Introduction to Digital Video","not listed","not specified","both"
"359","art","ART 185","Principles of Animation","HTBA","not specified","fall"
"360","art","ART 201","Critical Theory in the Studio","Th 1:30pm-3:20pm","HU","spring"
"361","art","ART 202","Feminist Theory and Feminist Art","T 3:30pm-5:20pm","HU","spring"
"362","art","ART 210","Sculpture as Object","not listed","not specified","not specified"
"363","art","ART 223","Figure Drawing","MW 1:30pm-3:20pm","not specified","fall"
"364","art","ART 230","Introductory Painting","MWF 10:30am-12:20pm","not specified","fall"
"365","art","ART 235","Dance Theater","MW 3:30pm-5:20pm","HU","fall"
"366","art","ART 237","Intermediate Photography","not listed","HU","both"
"367","art","ART 245","Digital Projection","not listed","not specified","not specified"
"368","art","ART 264","Typography in Graphic Design I","MW 1:30pm-3:20pm","not specified","fall"
"369","art","ART 265","Typography in Graphic Design II","T 8:25am-12:20pm","not specified","spring"
"370","art","ART 285","Digital Animation","WF 10:30am-12:20pm","not specified","spring"
"371","art","ART 324","Painting Materials and Methods","F 1pm-5pm","not specified","spring"
"372","art","ART 331","Intermediate Painting","M 3:30pm-7:20pm; W 3:30pm-5:20pm","not specified","spring"
"373","art","ART 332","Painting Time","HTBA","HU","fall"
"374","art","ART 338","Intermediate Digital Photography","WF 10:30am-12:20pm","not specified","fall"
"375","art","ART 341","Intermediate Film Writing and Directing","not listed","not specified","both"
"376","art","ART 342","Intermediate Documentary Filmmaking","TTh 1:30pm-3:20pm","HU","spring"
"377","art","ART 345","Dematerial/Material","TTh 3:30pm-5:20pm","not specified","fall"
"378","art","ART 348","BodySpaceand Time","TTh 1:30pm-3:20pm","HU","spring"
"379","art","ART 355","Silkscreen Printing","TThF 1:30pm-3:20pm","HU","spring"
"380","art","ART 356","Printmaking I","TThF 10:30am-12:20pm","not specified","fall"
"381","art","ART 359","Lithography","not listed","not specified","not specified"
"382","art","ART 368","Intermediate Graphic Design I","F 1:30pm-5:20pm","not specified","fall"
"383","art","ART 369","Interactive Design","TTh 1:30pm-3:20pm","not specified","spring"
"384","art","ART 370","Motion Design","Th 1:30pm-5:20pm","not specified","fall"
"385","art","ART 371","Sound Art","not listed","not specified","not specified"
"386","art","ART 379","Photographic Techniques","MW 10:30am-12:20pm","not specified","spring"
"387","art","ART 386","Experimental Writing and Performance","W 1:30pm-3:20pm","WR","fall"
"388","art","ART 387","Objects in Performance","TTh 1pm-2:15pm","HU","spring"
"389","art","ART 389","Postmodern Dance","MW 1:30pm-3:20pm","HU","spring"
"390","art","ART 395","Junior Seminar","W 7pm-8:50pm","not specified","fall"
"391","art","ART 401","Advanced Photography","HTBA","not specified","spring"
"392","art","ART 430","Advanced Painting Studio","M 3:30pm-7:20pm; W 3:30pm-5:20pm","not specified","fall"
"393","art","ART 442","Advanced Film Writing and Directing","M 8:25am-12:20pm","not specified","fall"
"394","art","ART 446","Advanced Sculpture","HTBA","not specified","spring"
"395","art","ART 457","Printmaking II","TTh 3:30pm-5:20pm","not specified","spring"
"396","art","ART 468","Advanced Graphic Design","T 1:30pm-5:20pm","not specified","fall"
"397","art","ART 471","Independent Projects","HTBA","not specified","fall"
"398","art","ART 495","Senior Project","T 7pm-8:50pm","not specified","both"
"399","astronomy","ASTR 030","Search for Extraterrestrial Life","TTh 4pm-5:15pm","WR","fall"
"400","astronomy","ASTR 040","Expanding Ideas of Time and Space","TTh 11:35am-12:50pm","SC","spring"
"401","astronomy","ASTR 110","Planets and Stars","MW 9am-10:15am","QR","fall"
"402","astronomy","ASTR 120","Galaxies and the Universe","MW 1pm-2:15pm","QR","spring"
"403","astronomy","ASTR 130","Origins and the Search for Life in the Universe","MWF 10:30am-11:20am","SC","fall"
"404","astronomy","ASTR 135","Archaeoastronomy","not listed","not specified","not specified"
"405","astronomy","ASTR 155","Introduction to Astronomical Observing","T 2:30pm-3:45pm","SC","fall"
"406","astronomy","ASTR 160","Frontiers and Controversies in Astrophysics","TTh 9am-10:15am","QR","spring"
"407","astronomy","ASTR 170","Introduction to Cosmology","not listed","not specified","not specified"
"408","astronomy","ASTR 210","Stars and Their Evolution","MW 1pm-2:15pm","QR","spring"
"409","astronomy","ASTR 220","Galaxies and Cosmology","TTh 1pm-2:15pm","QR","fall"
"410","astronomy","ASTR 255","Research Methods in Astrophysics","MWF 9:25am-10:15am","QR","fall"
"411","astronomy","ASTR 310","Galactic and Extragalactic Astronomy","MW 2:30pm-3:45pm","QR","fall"
"412","astronomy","ASTR 320","Physical Processes in Astronomy","MW 2:30pm-3:45pm","QR","spring"
"413","astronomy","ASTR 343","GravityAstrophysicsand Cosmology","TTh 11:35am-12:50pm","QR","spring"
"414","astronomy","ASTR 355","Observational Astronomy","MW 4pm-5:15pm","QR","fall"
"415","astronomy","ASTR 360","Interstellar Matter and Star Formation","TTh 9am-10:15am","QR","fall"
"416","astronomy","ASTR 375","Exoplanets","not listed","not specified","not specified"
"417","astronomy","ASTR 380","Stellar Populations","not listed","not specified","not specified"
"418","astronomy","ASTR 385","Introduction to Radio Astronomy","TTh 1pm-2:15pm","QR","spring"
"419","astronomy","ASTR 418","Stellar Dynamics","not listed","not specified","not specified"
"420","astronomy","ASTR 420","Computational Methods for Astrophysics","TTh 4pm-5:15pm","QR","fall"
"421","astronomy","ASTR 450","Stellar Astrophysics","MW 9am-10:15am","QR","spring"
"422","astronomy","ASTR 490","Independent Project in Astronomy","HTBA","not specified","fall"
"423","south-asian-studies","BNGL 110","Introductory Bengali I","HTBA","L1","fall"
"424","south-asian-studies","BNGL 120","Introductory Bengali II","HTBA","L2","spring"
"425","south-asian-studies","BNGL 130","Intermediate Bengali I","HTBA","L3","fall"
"426","south-asian-studies","BNGL 140","Intermediate Bengali II","HTBA","L4","spring"
"427","south-asian-studies","HNDI 110","Elementary Hindi I","MTWThF 10:30am-11:20am","L1","fall"
"428","south-asian-studies","HNDI 120","Elementary Hindi II","HTBA","L2","spring"
"429","south-asian-studies","HNDI 130","Intermediate Hindi I","HTBA","L3","fall"
"430","south-asian-studies","HNDI 132","Accelerated Hindi I","HTBA","L3","both"
"431","south-asian-studies","HNDI 140","Intermediate Hindi II","HTBA","L4","both"
"432","south-asian-studies","HNDI 142","Accelerated Hindi II","HTBA","L4","spring"
"433","south-asian-studies","HNDI 150","Advanced Hindi","HTBA","L5","fall"
"434","south-asian-studies","HNDI 159","Hindi Literature and Public Culture","HTBA","L5","spring"
"435","south-asian-studies","HNDI 198","Advanced Tutorial","HTBA","not specified","both"
"436","south-asian-studies","SKRT 110","Introductory Sanskrit I","MF 9am-10:15am","L1","fall"
"437","south-asian-studies","SKRT 120","Introductory Sanskrit II","HTBA","L2","spring"
"438","south-asian-studies","SKRT 130","Intermediate Sanskrit I","HTBA","L3","fall"
"439","south-asian-studies","SKRT 140","Intermediate Sanskrit II","HTBA","L4","spring"
"440","south-asian-studies","TAML 110","Introductory Tamil I","HTBA","L1","fall"
"441","south-asian-studies","TAML 120","Introductory Tamil II","HTBA","L2","spring"
"442","south-asian-studies","TAML 130","Intermediate Tamil I","HTBA","L3","fall"
"443","south-asian-studies","TAML 140","Intermediate Tamil II","HTBA","L4","spring"
"444","south-asian-studies","SAST 020","Mumbai: Life in a Megacity","TTh 1pm-2:15pm","WR","spring"
"445","south-asian-studies","SAST 219","South Asian Social Worlds","HTBA","WR","fall"
"446","south-asian-studies","SAST 221","History of Modern South Asia","MW 11:35am-12:25pm","HU","fall"
"447","south-asian-studies","SAST 224","India and Pakistan since 1947","MW 1:30pm-2:20pm","HU","spring"
"448","south-asian-studies","SAST 244","Indian Democracy in Comparative Perspective","HTBA","SO","fall"
